,system,np,matrix,solver,prec,status,time,iters,resid,system_id,solver_id,prec_id,status_id,good_or_bad,new_time,matrix_id
183,bridges,28,circuit204.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,1149208828897789597
184,bridges,28,circuit204.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,1149208828897789597
185,bridges,28,circuit204.mtx,MINRES,ILUT,unconverged,0.79087,10000.0,0.0133724,1,2,0,0,-1,inf,1149208828897789597
186,bridges,28,circuit204.mtx,MINRES,RILUK,unconverged,0.7483920000000001,10000.0,0.0133724,1,2,1,0,-1,inf,1149208828897789597
187,bridges,28,circuit204.mtx,MINRES,RELAXATION,unconverged,0.761683,10000.0,0.0133724,1,2,2,0,-1,inf,1149208828897789597
188,bridges,28,circuit204.mtx,MINRES,CHEBYSHEV,unconverged,0.754818,10000.0,0.0133724,1,2,3,0,-1,inf,1149208828897789597
189,bridges,28,circuit204.mtx,MINRES,NONE,unconverged,0.755075,10000.0,0.0133724,1,2,4,0,-1,inf,1149208828897789597
190,bridges,28,circuit204.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,1149208828897789597
191,bridges,28,circuit204.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,1149208828897789597
192,bridges,28,circuit204.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,1149208828897789597
193,bridges,28,circuit204.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,1149208828897789597
194,bridges,28,circuit204.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,1149208828897789597
195,bridges,28,circuit204.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,1149208828897789597
196,bridges,28,circuit204.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,1149208828897789597
197,bridges,28,circuit204.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,1149208828897789597
198,bridges,28,circuit204.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.75431,10000.0,140.893,1,5,3,0,-1,inf,1149208828897789597
199,bridges,28,circuit204.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0.0,,,1,5,4,-1,-1,inf,1149208828897789597
200,bridges,28,circuit204.mtx,LSQR,ILUT,unconverged,1.6069799999999999,10000.0,,1,7,0,0,-1,inf,1149208828897789597
201,bridges,28,circuit204.mtx,LSQR,RILUK,unconverged,1.5861100000000001,10000.0,,1,7,1,0,-1,inf,1149208828897789597
202,bridges,28,circuit204.mtx,LSQR,RELAXATION,unconverged,1.28477,10000.0,,1,7,2,0,-1,inf,1149208828897789597
203,bridges,28,circuit204.mtx,LSQR,CHEBYSHEV,converged,0.030226,19.0,,1,7,3,1,1,0.030226,1149208828897789597
204,bridges,28,circuit204.mtx,LSQR,NONE,converged,1.6449599999999998,9083.0,,1,7,4,1,-1,1.6449599999999998,1149208828897789597
205,bridges,28,circuit204.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,1149208828897789597
206,bridges,28,circuit204.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,1149208828897789597
207,bridges,28,circuit204.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,1149208828897789597
208,bridges,28,circuit204.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.0338323,2.0,0.0,1,8,3,0,-1,inf,1149208828897789597
209,bridges,28,circuit204.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.27759,10000.0,0.762,1,8,4,0,-1,inf,1149208828897789597
210,bridges,28,M20PI_n1.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-4587417947648329443
211,bridges,28,M20PI_n1.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-4587417947648329443
212,bridges,28,M20PI_n1.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-4587417947648329443
213,bridges,28,M20PI_n1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-4587417947648329443
214,bridges,28,M20PI_n1.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-4587417947648329443
215,bridges,28,M20PI_n1.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-4587417947648329443
216,bridges,28,M20PI_n1.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-4587417947648329443
217,bridges,28,M20PI_n1.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-4587417947648329443
218,bridges,28,M20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.1815700000000002,10000.0,17368300.0,1,1,3,0,-1,inf,-4587417947648329443
219,bridges,28,M20PI_n1.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,-4587417947648329443
220,bridges,28,M20PI_n1.mtx,MINRES,ILUT,unconverged,0.8912549999999999,10000.0,0.922212,1,2,0,0,-1,inf,-4587417947648329443
221,bridges,28,M20PI_n1.mtx,MINRES,RILUK,unconverged,0.8692120000000001,10000.0,0.922212,1,2,1,0,-1,inf,-4587417947648329443
222,bridges,28,M20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.859559,10000.0,0.922212,1,2,2,0,-1,inf,-4587417947648329443
223,bridges,28,M20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.86241,10000.0,0.922212,1,2,3,0,-1,inf,-4587417947648329443
224,bridges,28,M20PI_n1.mtx,MINRES,NONE,unconverged,0.860716,10000.0,0.922212,1,2,4,0,-1,inf,-4587417947648329443
225,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-4587417947648329443
226,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-4587417947648329443
227,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-4587417947648329443
228,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-4587417947648329443
229,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-4587417947648329443
230,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-4587417947648329443
231,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-4587417947648329443
232,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-4587417947648329443
233,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.83236,10000.0,141.379,1,5,3,0,-1,inf,-4587417947648329443
234,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.15895,10000.0,139.832,1,5,4,0,-1,inf,-4587417947648329443
235,bridges,28,M20PI_n1.mtx,LSQR,ILUT,unconverged,1.59743,10000.0,,1,7,0,0,-1,inf,-4587417947648329443
236,bridges,28,M20PI_n1.mtx,LSQR,RILUK,unconverged,1.63056,10000.0,,1,7,1,0,-1,inf,-4587417947648329443
237,bridges,28,M20PI_n1.mtx,LSQR,RELAXATION,unconverged,1.28316,10000.0,,1,7,2,0,-1,inf,-4587417947648329443
238,bridges,28,M20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,3.4148,10000.0,,1,7,3,0,-1,inf,-4587417947648329443
239,bridges,28,M20PI_n1.mtx,LSQR,NONE,converged,0.42023599999999994,2912.0,,1,7,4,1,1,0.42023599999999994,-4587417947648329443
240,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-4587417947648329443
241,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-4587417947648329443
242,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-4587417947648329443
243,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.0395348,8.0,0.0,1,8,3,0,-1,inf,-4587417947648329443
244,bridges,28,M20PI_n1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.35797,10000.0,0.273617,1,8,4,0,-1,inf,-4587417947648329443
245,bridges,28,S20PI_n1.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-444910542881681110
246,bridges,28,S20PI_n1.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-444910542881681110
247,bridges,28,S20PI_n1.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-444910542881681110
248,bridges,28,S20PI_n1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-444910542881681110
249,bridges,28,S20PI_n1.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-444910542881681110
250,bridges,28,S20PI_n1.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-444910542881681110
251,bridges,28,S20PI_n1.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-444910542881681110
252,bridges,28,S20PI_n1.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-444910542881681110
253,bridges,28,S20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,2.9468099999999997,10000.0,7751930.0,1,1,3,0,-1,inf,-444910542881681110
254,bridges,28,S20PI_n1.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,-444910542881681110
255,bridges,28,S20PI_n1.mtx,MINRES,ILUT,unconverged,0.8018930000000001,10000.0,0.922212,1,2,0,0,-1,inf,-444910542881681110
256,bridges,28,S20PI_n1.mtx,MINRES,RILUK,unconverged,0.773674,10000.0,0.922212,1,2,1,0,-1,inf,-444910542881681110
257,bridges,28,S20PI_n1.mtx,MINRES,RELAXATION,unconverged,1.9137,10000.0,0.922212,1,2,2,0,-1,inf,-444910542881681110
258,bridges,28,S20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.7796489999999999,10000.0,0.922212,1,2,3,0,-1,inf,-444910542881681110
259,bridges,28,S20PI_n1.mtx,MINRES,NONE,unconverged,1.97048,10000.0,0.922212,1,2,4,0,-1,inf,-444910542881681110
260,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-444910542881681110
261,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-444910542881681110
262,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-444910542881681110
263,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-444910542881681110
264,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-444910542881681110
265,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-444910542881681110
266,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-444910542881681110
267,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-444910542881681110
268,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.52198,10000.0,141.382,1,5,3,0,-1,inf,-444910542881681110
269,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.32199,10000.0,139.832,1,5,4,0,-1,inf,-444910542881681110
270,bridges,28,S20PI_n1.mtx,LSQR,ILUT,unconverged,1.70728,10000.0,,1,7,0,0,-1,inf,-444910542881681110
271,bridges,28,S20PI_n1.mtx,LSQR,RILUK,unconverged,1.57175,10000.0,,1,7,1,0,-1,inf,-444910542881681110
272,bridges,28,S20PI_n1.mtx,LSQR,RELAXATION,unconverged,1.25547,10000.0,,1,7,2,0,-1,inf,-444910542881681110
273,bridges,28,S20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,2.79521,10000.0,,1,7,3,0,-1,inf,-444910542881681110
274,bridges,28,S20PI_n1.mtx,LSQR,NONE,converged,0.401988,2912.0,,1,7,4,1,1,0.401988,-444910542881681110
275,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-444910542881681110
276,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-444910542881681110
277,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-444910542881681110
278,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.0345414,10.0,0.0,1,8,3,0,-1,inf,-444910542881681110
279,bridges,28,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,3.34692,10000.0,0.273617,1,8,4,0,-1,inf,-444910542881681110
280,bridges,28,orsirr_1.mtx,FIXED_POINT,ILUT,unconverged,0.737263,10000.0,0.030022300000000002,1,0,0,0,-1,inf,-6420216497070147793
281,bridges,28,orsirr_1.mtx,FIXED_POINT,RILUK,unconverged,0.742015,10000.0,0.030022300000000002,1,0,1,0,-1,inf,-6420216497070147793
282,bridges,28,orsirr_1.mtx,FIXED_POINT,RELAXATION,unconverged,0.552751,10000.0,0.0335953,1,0,2,0,-1,inf,-6420216497070147793
283,bridges,28,orsirr_1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-6420216497070147793
284,bridges,28,orsirr_1.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-6420216497070147793
285,bridges,28,orsirr_1.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-6420216497070147793
286,bridges,28,orsirr_1.mtx,BICGSTAB,RILUK,converged,0.17341900000000002,464.0,5.72905e-07,1,1,1,1,-1,0.17341900000000002,-6420216497070147793
287,bridges,28,orsirr_1.mtx,BICGSTAB,RELAXATION,converged,0.10265999999999999,356.0,9.51083e-07,1,1,2,1,1,0.10265999999999999,-6420216497070147793
288,bridges,28,orsirr_1.mtx,BICGSTAB,CHEBYSHEV,converged,0.133688,448.0,9.063389999999999e-07,1,1,3,1,-1,0.133688,-6420216497070147793
289,bridges,28,orsirr_1.mtx,BICGSTAB,NONE,converged,0.348738,1222.0,9.13508e-07,1,1,4,1,-1,0.348738,-6420216497070147793
290,bridges,28,orsirr_1.mtx,MINRES,ILUT,unconverged,0.727835,10000.0,0.208702,1,2,0,0,-1,inf,-6420216497070147793
291,bridges,28,orsirr_1.mtx,MINRES,RILUK,unconverged,0.685685,10000.0,0.208702,1,2,1,0,-1,inf,-6420216497070147793
292,bridges,28,orsirr_1.mtx,MINRES,RELAXATION,unconverged,0.688832,10000.0,0.208702,1,2,2,0,-1,inf,-6420216497070147793
293,bridges,28,orsirr_1.mtx,MINRES,CHEBYSHEV,unconverged,0.68692,10000.0,0.208702,1,2,3,0,-1,inf,-6420216497070147793
294,bridges,28,orsirr_1.mtx,MINRES,NONE,unconverged,0.692928,10000.0,0.208702,1,2,4,0,-1,inf,-6420216497070147793
295,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-6420216497070147793
296,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-6420216497070147793
297,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-6420216497070147793
298,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-6420216497070147793
299,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-6420216497070147793
300,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.173604,357.0,1.8834499999999998e-07,1,5,0,1,-1,0.173604,-6420216497070147793
301,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.166115,358.0,9.296299999999999e-07,1,5,1,1,-1,0.166115,-6420216497070147793
302,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.0997591,290.0,4.65856e-07,1,5,2,1,1,0.0997591,-6420216497070147793
303,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.41981,10000.0,141.296,1,5,3,0,-1,inf,-6420216497070147793
304,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.46347700000000003,1579.0,5.10884e-07,1,5,4,1,-1,0.46347700000000003,-6420216497070147793
305,bridges,28,orsirr_1.mtx,LSQR,ILUT,converged,0.6736300000000001,2534.0,,1,7,0,1,-1,0.6736300000000001,-6420216497070147793
306,bridges,28,orsirr_1.mtx,LSQR,RILUK,converged,1.0223799999999998,3845.0,,1,7,1,1,-1,1.0223799999999998,-6420216497070147793
307,bridges,28,orsirr_1.mtx,LSQR,RELAXATION,converged,0.505877,2362.0,,1,7,2,1,-1,0.505877,-6420216497070147793
308,bridges,28,orsirr_1.mtx,LSQR,CHEBYSHEV,converged,0.931207,4338.0,,1,7,3,1,-1,0.931207,-6420216497070147793
309,bridges,28,orsirr_1.mtx,LSQR,NONE,converged,0.667439,5409.0,,1,7,4,1,-1,0.667439,-6420216497070147793
310,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.19685899999999998,327.0,9.98365e-07,1,8,0,1,-1,0.19685899999999998,-6420216497070147793
311,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.123548,327.0,9.98365e-07,1,8,1,1,1,0.123548,-6420216497070147793
312,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.100353,288.0,7.48115e-07,1,8,2,1,1,0.100353,-6420216497070147793
313,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,0.116426,332.0,9.490519999999999e-07,1,8,3,1,1,0.116426,-6420216497070147793
314,bridges,28,orsirr_1.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.182362,562.0,9.93926e-07,1,8,4,1,-1,0.182362,-6420216497070147793
315,bridges,28,rajat04.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-7139710329434762038
316,bridges,28,rajat04.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-7139710329434762038
317,bridges,28,rajat04.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-7139710329434762038
318,bridges,28,rajat04.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-7139710329434762038
319,bridges,28,rajat04.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-7139710329434762038
320,bridges,28,rajat04.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-7139710329434762038
321,bridges,28,rajat04.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-7139710329434762038
322,bridges,28,rajat04.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-7139710329434762038
323,bridges,28,rajat04.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-7139710329434762038
324,bridges,28,rajat04.mtx,BICGSTAB,NONE,unconverged,3.20669,10000.0,0.02469,1,1,4,0,-1,inf,-7139710329434762038
325,bridges,28,rajat04.mtx,MINRES,ILUT,unconverged,1.0560100000000001,10000.0,0.134133,1,2,0,0,-1,inf,-7139710329434762038
326,bridges,28,rajat04.mtx,MINRES,RILUK,unconverged,0.920326,10000.0,0.134133,1,2,1,0,-1,inf,-7139710329434762038
327,bridges,28,rajat04.mtx,MINRES,RELAXATION,unconverged,0.9625229999999999,10000.0,0.134133,1,2,2,0,-1,inf,-7139710329434762038
328,bridges,28,rajat04.mtx,MINRES,CHEBYSHEV,unconverged,0.91189,10000.0,0.134133,1,2,3,0,-1,inf,-7139710329434762038
329,bridges,28,rajat04.mtx,MINRES,NONE,unconverged,0.922507,10000.0,0.134133,1,2,4,0,-1,inf,-7139710329434762038
330,bridges,28,rajat04.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-7139710329434762038
331,bridges,28,rajat04.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-7139710329434762038
332,bridges,28,rajat04.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-7139710329434762038
333,bridges,28,rajat04.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-7139710329434762038
334,bridges,28,rajat04.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-7139710329434762038
335,bridges,28,rajat04.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,-7139710329434762038
336,bridges,28,rajat04.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,-7139710329434762038
337,bridges,28,rajat04.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,-7139710329434762038
338,bridges,28,rajat04.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.90035,10000.0,140.506,1,5,3,0,-1,inf,-7139710329434762038
339,bridges,28,rajat04.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,6.889880000000001,10000.0,0.0005926190000000001,1,5,4,0,-1,inf,-7139710329434762038
340,bridges,28,rajat04.mtx,LSQR,ILUT,unconverged,1.7006,10000.0,,1,7,0,0,-1,inf,-7139710329434762038
341,bridges,28,rajat04.mtx,LSQR,RILUK,unconverged,1.71295,10000.0,,1,7,1,0,-1,inf,-7139710329434762038
342,bridges,28,rajat04.mtx,LSQR,RELAXATION,unconverged,1.43774,10000.0,,1,7,2,0,-1,inf,-7139710329434762038
343,bridges,28,rajat04.mtx,LSQR,CHEBYSHEV,converged,0.128903,433.0,,1,7,3,1,1,0.128903,-7139710329434762038
344,bridges,28,rajat04.mtx,LSQR,NONE,converged,0.37403400000000003,1898.0,,1,7,4,1,-1,0.37403400000000003,-7139710329434762038
345,bridges,28,rajat04.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,-7139710329434762038
346,bridges,28,rajat04.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,-7139710329434762038
347,bridges,28,rajat04.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,-7139710329434762038
348,bridges,28,rajat04.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,5.7011400000000005,10000.0,0.0652861,1,8,3,0,-1,inf,-7139710329434762038
349,bridges,28,rajat04.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.187083,545.0,8.815949999999999e-07,1,8,4,1,-1,0.187083,-7139710329434762038
350,bridges,28,radfr1.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,105390253710340421
351,bridges,28,radfr1.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,105390253710340421
352,bridges,28,radfr1.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,105390253710340421
353,bridges,28,radfr1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,105390253710340421
354,bridges,28,radfr1.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,105390253710340421
355,bridges,28,radfr1.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,105390253710340421
356,bridges,28,radfr1.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,105390253710340421
357,bridges,28,radfr1.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,105390253710340421
358,bridges,28,radfr1.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,105390253710340421
359,bridges,28,radfr1.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,105390253710340421
360,bridges,28,radfr1.mtx,MINRES,ILUT,unconverged,0.69018,10000.0,0.021374599999999997,1,2,0,0,-1,inf,105390253710340421
361,bridges,28,radfr1.mtx,MINRES,RILUK,unconverged,0.6725369999999999,10000.0,0.021374599999999997,1,2,1,0,-1,inf,105390253710340421
362,bridges,28,radfr1.mtx,MINRES,RELAXATION,unconverged,0.680013,10000.0,0.021374599999999997,1,2,2,0,-1,inf,105390253710340421
363,bridges,28,radfr1.mtx,MINRES,CHEBYSHEV,unconverged,0.6746340000000001,10000.0,0.021374599999999997,1,2,3,0,-1,inf,105390253710340421
364,bridges,28,radfr1.mtx,MINRES,NONE,unconverged,0.667453,10000.0,0.021374599999999997,1,2,4,0,-1,inf,105390253710340421
365,bridges,28,radfr1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,105390253710340421
366,bridges,28,radfr1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,105390253710340421
367,bridges,28,radfr1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,105390253710340421
368,bridges,28,radfr1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,105390253710340421
369,bridges,28,radfr1.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,105390253710340421
370,bridges,28,radfr1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,105390253710340421
371,bridges,28,radfr1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,105390253710340421
372,bridges,28,radfr1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0,,,1,5,2,-1,-1,inf,105390253710340421
373,bridges,28,radfr1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.49421,10000.0,141.312,1,5,3,0,-1,inf,105390253710340421
